LEVEL,SCHOOLYEAR,COUNTY,DISTRICT,SCHOOL,NAME,SUBJECT,GRADE,SUBGROUPTYPE,SUBGROUPDESCRIPTION,AVERAGESCALESCORE,DEVELOPINGCOUNT,DEVELOPINGPERCENT,ONTRACKCOUNT,ONTRACKPERCENT,ADVANCEDCOUNT,ADVANCEDPERCENT,TESTEDCOUNT,NOTTESTEDCOUNT,NOTTESTEDPERCENT,DATAASOF,BASIC_PCT,PROFICIENT_PCT,YEAR
DI,2020-2021,28,1,0,OMAHA PUBLIC SCHOOLS,Mathematics,7,GENDER,Male,1201.23,1214.0,0.7777,302.0,0.1935,45.0,0.0288,1547.0,427.0,0.2163,2025-07-11,,,2021
DI,2020-2021,28,1,0,OMAHA PUBLIC SCHOOLS,Mathematics,8,GENDER,Female,1214.29,1028.0,0.8081999999999999,225.0,0.1769,19.0,0.0149,1264.0,443.0,0.2595,2025-07-11,,,2021
DI,2020-2021,28,1,0,OMAHA PUBLIC SCHOOLS,Mathematics,8,GENDER,Male,1208.27,1110.0,0.7957,246.0,0.1762999999999999,39.0,0.0279999999999999,1380.0,409.0,0.2286,2025-07-11,,,2021
DI,2020-2021,28,17,0,MILLARD PUBLIC SCHOOLS,Mathematics,3,GENDER,Female,1208.36,334.0,0.4048,375.0,0.4545,116.0,0.1406,824.0,21.0,0.0249,2025-07-11,,,2021
DI,2020-2021,28,17,0,MILLARD PUBLIC SCHOOLS,Mathematics,3,GENDER,Male,1219.18,283.0,0.3434,378.0,0.4587,163.0,0.1978,824.0,36.0,0.0419,2025-07-11,,,2021
DI,2020-2021,28,17,0,MILLARD PUBLIC SCHOOLS,Mathematics,4,GENDER,Female,1234.1,347.0,0.4295,367.0,0.4542,94.0,0.1163,808.0,29.0,0.0346,2025-07-11,,,2021
DI,2020-2021,28,17,0,MILLARD PUBLIC SCHOOLS,Mathematics,4,GENDER,Male,1245.61,302.0,0.3661,391.0,0.4739,132.0,0.16,825.0,25.0,0.0294,2025-07-11,,,2021
DI,2020-2021,28,17,0,MILLARD PUBLIC SCHOOLS,Mathematics,5,GENDER,Female,1255.51,325.0,0.4017,380.0,0.4697,104.0,0.1286,808.0,19.0,0.023,2025-07-11,,,2021
DI,2020-2021,28,17,0,MILLARD PUBLIC SCHOOLS,Mathematics,5,GENDER,Male,1259.24,342.0,0.3826,410.0,0.4586,142.0,0.1588,893.0,27.0,0.0293,2025-07-11,,,2021
DI,2020-2021,28,17,0,MILLARD PUBLIC SCHOOLS,Mathematics,6,GENDER,Female,1254.46,379.0,0.4572,366.0,0.4415,84.0,0.1013,829.0,50.0,0.0569,2025-07-11,,,2021
DI,2020-2021,28,17,0,MILLARD PUBLIC SCHOOLS,Mathematics,6,GENDER,Male,1254.23,391.0,0.4536,368.0,0.4269,103.0,0.1195,862.0,48.0,0.0527,2025-07-11,,,2021
DI,2020-2021,28,17,0,MILLARD PUBLIC SCHOOLS,Mathematics,7,GENDER,Female,1260.54,363.0,0.44,373.0,0.4521,89.0,0.1079,825.0,58.0,0.0657,2025-07-11,,,2021
DI,2020-2021,28,17,0,MILLARD PUBLIC SCHOOLS,Mathematics,7,GENDER,Male,1271.21,362.0,0.4086,402.0,0.4537,122.0,0.1377,886.0,43.0,0.0463,2025-07-11,,,2021
DI,2020-2021,28,17,0,MILLARD PUBLIC SCHOOLS,Mathematics,8,GENDER,Female,1271.8,360.0,0.4786999999999999,328.0,0.4362,64.0,0.0851,751.0,61.0,0.0751,2025-07-11,,,2021
DI,2020-2021,28,17,0,MILLARD PUBLIC SCHOOLS,Mathematics,8,GENDER,Male,1276.28,390.0,0.4675999999999999,351.0,0.4209,93.0,0.1115,832.0,61.0,0.0683,2025-07-11,,,2021
DI,2020-2021,28,66,0,WESTSIDE COMMUNITY SCHOOLS,Mathematics,7,GENDER,Female,1258.88,114.0,0.5022,81.0,0.3568,32.0,0.141,226.0,17.0,0.07,2025-07-11,,,2021
DI,2020-2021,28,66,0,WESTSIDE COMMUNITY SCHOOLS,Mathematics,7,GENDER,Male,1268.74,111.0,0.4404999999999999,95.0,0.377,46.0,0.1825,251.0,19.0,0.0704,2025-07-11,,,2021
DI,2020-2021,28,66,0,WESTSIDE COMMUNITY SCHOOLS,Mathematics,8,GENDER,Female,1297.38,65.0,0.314,109.0,0.5266,33.0,0.1594,206.0,19.0,0.0843999999999999,2025-07-11,,,2021
DI,2020-2021,28,66,0,WESTSIDE COMMUNITY SCHOOLS,Mathematics,8,GENDER,Male,1279.94,92.0,0.4144,95.0,0.4279,35.0,0.1577,218.0,14.0,0.0603,2025-07-11,,,2021
DI,2020-2021,40,2,0,GRAND ISLAND PUBLIC SCHOOLS,Mathematics,3,GENDER,Female,1153.01,235.0,0.6912,85.0,0.25,20.0,0.0588,339.0,12.0,0.0342,2025-07-11,,,2021
DI,2020-2021,40,2,0,GRAND ISLAND PUBLIC SCHOOLS,Mathematics,3,GENDER,Male,1159.48,217.0,0.6656,98.0,0.3006,11.0,0.0337,325.0,17.0,0.0496999999999999,2025-07-11,,,2021
DI,2020-2021,40,2,0,GRAND ISLAND PUBLIC SCHOOLS,Mathematics,6,GENDER,Female,1228.7,211.0,0.5927,116.0,0.3258,29.0,0.0815,355.0,17.0,0.0457,2025-07-11,,,2021
DI,2020-2021,40,2,0,GRAND ISLAND PUBLIC SCHOOLS,Mathematics,6,GENDER,Male,1232.2,232.0,0.6089,112.0,0.294,37.0,0.0971,380.0,12.0,0.0306,2025-07-11,,,2021
DI,2020-2021,40,2,0,GRAND ISLAND PUBLIC SCHOOLS,Mathematics,7,GENDER,Female,1231.07,217.0,0.6147,114.0,0.3228999999999999,22.0,0.0623,352.0,14.0,0.0383,2025-07-11,,,2021
DI,2020-2021,40,2,0,GRAND ISLAND PUBLIC SCHOOLS,Mathematics,7,GENDER,Male,1231.38,228.0,0.6281,119.0,0.3278,16.0,0.0441,362.0,16.0,0.0423,2025-07-11,,,2021
DI,2020-2021,55,1,0,LINCOLN PUBLIC SCHOOLS,Mathematics,3,GENDER,Female,1180.2,713.0,0.5377000000000001,500.0,0.3771,113.0,0.0852,1322.0,69.0,0.0496,2025-07-11,,,2021
DI,2020-2021,55,1,0,LINCOLN PUBLIC SCHOOLS,Mathematics,3,GENDER,Male,1194.36,701.0,0.4673,603.0,0.402,196.0,0.1307,1492.0,94.0,0.0593,2025-07-11,,,2021
DI,2020-2021,55,1,0,LINCOLN PUBLIC SCHOOLS,Mathematics,4,GENDER,Female,1207.64,769.0,0.5692,482.0,0.3568,100.0,0.074,1345.0,100.0,0.0692,2025-07-11,,,2021
DI,2020-2021,55,1,0,LINCOLN PUBLIC SCHOOLS,Mathematics,4,GENDER,Male,1216.63,752.0,0.5064,582.0,0.3918999999999999,151.0,0.1017,1476.0,113.0,0.0711,2025-07-11,,,2021
DI,2020-2021,55,1,0,LINCOLN PUBLIC SCHOOLS,Mathematics,5,GENDER,Female,1233.59,721.0,0.5236,548.0,0.3979999999999999,108.0,0.0784,1375.0,119.0,0.0797,2025-07-11,,,2021
DI,2020-2021,55,1,0,LINCOLN PUBLIC SCHOOLS,Mathematics,5,GENDER,Male,1242.84,671.0,0.4752,552.0,0.3909,189.0,0.1339,1408.0,100.0,0.0663,2025-07-11,,,2021
DI,2020-2021,55,1,0,LINCOLN PUBLIC SCHOOLS,Mathematics,6,GENDER,Female,1249.76,628.0,0.4679999999999999,546.0,0.4069,168.0,0.1252,1336.0,215.0,0.1386,2025-07-11,,,2021
DI,2020-2021,55,1,0,LINCOLN PUBLIC SCHOOLS,Mathematics,6,GENDER,Male,1246.37,725.0,0.4956,553.0,0.3779999999999999,185.0,0.1265,1456.0,192.0,0.1165,2025-07-11,,,2021
DI,2020-2021,55,1,0,LINCOLN PUBLIC SCHOOLS,Mathematics,7,GENDER,Female,1256.25,614.0,0.4683,552.0,0.4211,145.0,0.1106,1304.0,237.0,0.1538,2025-07-11,,,2021
DI,2020-2021,55,1,0,LINCOLN PUBLIC SCHOOLS,Mathematics,7,GENDER,Male,1257.2,627.0,0.4644,549.0,0.4067,174.0,0.1289,1340.0,216.0,0.1388,2025-07-11,,,2021
DI,2020-2021,55,1,0,LINCOLN PUBLIC SCHOOLS,Mathematics,8,GENDER,Female,1271.35,562.0,0.4614,500.0,0.4105,156.0,0.1281,1204.0,230.0,0.1604,2025-07-11,,,2021
DI,2020-2021,55,1,0,LINCOLN PUBLIC SCHOOLS,Mathematics,8,GENDER,Male,1269.25,628.0,0.4902,501.0,0.3911,152.0,0.1186999999999999,1269.0,198.0,0.135,2025-07-11,,,2021
DI,2020-2021,56,1,0,NORTH PLATTE PUBLIC SCHOOLS,Mathematics,7,GENDER,Female,1241.87,69.0,0.5349,52.0,0.4031,8.0,0.062,129.0,11.0,0.0786,2025-07-11,,,2021
DI,2020-2021,56,1,0,NORTH PLATTE PUBLIC SCHOOLS,Mathematics,7,GENDER,Male,1244.26,79.0,0.5603,50.0,0.3546,12.0,0.0851,141.0,12.0,0.0784,2025-07-11,,,2021
DI,2020-2021,77,1,0,BELLEVUE PUBLIC SCHOOLS,Mathematics,3,GENDER,Female,1176.05,148.0,0.5522,106.0,0.3954999999999999,14.0,0.0521999999999999,268.0,72.0,0.2118,2025-07-11,,,2021
DI,2020-2021,77,1,0,BELLEVUE PUBLIC SCHOOLS,Mathematics,3,GENDER,Male,1177.71,173.0,0.5617,102.0,0.3312,33.0,0.1071,308.0,38.0,0.1098,2025-07-11,,,2021
DI,2020-2021,77,1,0,BELLEVUE PUBLIC SCHOOLS,Mathematics,4,GENDER,Female,1201.8,158.0,0.5874,103.0,0.3829,8.0,0.0297,269.0,37.0,0.1209,2025-07-11,,,2021
DI,2020-2021,77,1,0,BELLEVUE PUBLIC SCHOOLS,Mathematics,4,GENDER,Male,1214.95,154.0,0.5203,114.0,0.3851,28.0,0.0946,296.0,51.0,0.147,2025-07-11,,,2021
DI,2020-2021,77,1,0,BELLEVUE PUBLIC SCHOOLS,Mathematics,5,GENDER,Female,1222.86,160.0,0.6015,96.0,0.3609,10.0,0.0375999999999999,263.0,54.0,0.1703,2025-07-11,,,2021
DI,2020-2021,77,1,0,BELLEVUE PUBLIC SCHOOLS,Mathematics,5,GENDER,Male,1223.69,181.0,0.5452,126.0,0.3795,25.0,0.0753,332.0,48.0,0.1263,2025-07-11,,,2021
DI,2020-2021,77,1,0,BELLEVUE PUBLIC SCHOOLS,Mathematics,6,GENDER,Female,1251.48,123.0,0.4424,131.0,0.4711999999999999,24.0,0.0863,278.0,47.0,0.1446,2025-07-11,,,2021
DI,2020-2021,77,1,0,BELLEVUE PUBLIC SCHOOLS,Mathematics,6,GENDER,Male,1258.8,119.0,0.3939999999999999,143.0,0.4735,40.0,0.1325,301.0,48.0,0.1375,2025-07-11,,,2021
DI,2020-2021,77,1,0,BELLEVUE PUBLIC SCHOOLS,Mathematics,7,GENDER,Female,1251.21,132.0,0.5097,106.0,0.4093,21.0,0.0810999999999999,259.0,55.0,0.1752,2025-07-11,,,2021
DI,2020-2021,77,1,0,BELLEVUE PUBLIC SCHOOLS,Mathematics,7,GENDER,Male,1249.9,165.0,0.5061,135.0,0.4140999999999999,26.0,0.0798,325.0,51.0,0.1356,2025-07-11,,,2021
DI,2020-2021,77,1,0,BELLEVUE PUBLIC SCHOOLS,Mathematics,8,GENDER,Female,1265.56,152.0,0.5333,108.0,0.3789,25.0,0.0877,284.0,59.0,0.172,2025-07-11,,,2021
DI,2020-2021,77,1,0,BELLEVUE PUBLIC SCHOOLS,Mathematics,8,GENDER,Male,1270.81,133.0,0.47,120.0,0.424,30.0,0.106,282.0,65.0,0.1873,2025-07-11,,,2021
DI,2020-2021,77,27,0,PAPILLION LA VISTA COMMUNITY SCHOOLS,Mathematics,3,GENDER,Female,1189.35,192.0,0.4961,162.0,0.4185999999999999,33.0,0.0852999999999999,387.0,41.0,0.0958,2025-07-11,,,2021
DI,2020-2021,77,27,0,PAPILLION LA VISTA COMMUNITY SCHOOLS,Mathematics,3,GENDER,Male,1200.05,179.0,0.4387,172.0,0.4216,57.0,0.1397,408.0,28.0,0.0642,2025-07-11,,,2021
DI,2020-2021,77,27,0,PAPILLION LA VISTA COMMUNITY SCHOOLS,Mathematics,4,GENDER,Female,1216.34,192.0,0.512,165.0,0.44,18.0,0.048,375.0,26.0,0.0648,2025-07-11,,,2021
DI,2020-2021,77,27,0,PAPILLION LA VISTA COMMUNITY SCHOOLS,Mathematics,4,GENDER,Male,1229.91,174.0,0.4361,187.0,0.4686999999999999,38.0,0.0951999999999999,399.0,32.0,0.0742,2025-07-11,,,2021
DI,2020-2021,77,27,0,PAPILLION LA VISTA COMMUNITY SCHOOLS,Mathematics,5,GENDER,Female,1238.69,190.0,0.4738,185.0,0.4613,26.0,0.0648,401.0,39.0,0.0886,2025-07-11,,,2021
DI,2020-2021,77,27,0,PAPILLION LA VISTA COMMUNITY SCHOOLS,Mathematics,5,GENDER,Male,1241.36,185.0,0.4343,206.0,0.4836,35.0,0.0822,425.0,37.0,0.0801,2025-07-11,,,2021
DI,2020-2021,77,27,0,PAPILLION LA VISTA COMMUNITY SCHOOLS,Mathematics,6,GENDER,Female,1245.67,197.0,0.4888,173.0,0.4293,33.0,0.0819,403.0,39.0,0.0882,2025-07-11,,,2021
DI,2020-2021,77,27,0,PAPILLION LA VISTA COMMUNITY SCHOOLS,Mathematics,6,GENDER,Male,1250.77,195.0,0.4472,203.0,0.4656,38.0,0.0872,436.0,31.0,0.0664,2025-07-11,,,2021
DI,2020-2021,77,27,0,PAPILLION LA VISTA COMMUNITY SCHOOLS,Mathematics,7,GENDER,Female,1253.0,209.0,0.4929,188.0,0.4434,27.0,0.0637,424.0,30.0,0.0661,2025-07-11,,,2021
DI,2020-2021,77,27,0,PAPILLION LA VISTA COMMUNITY SCHOOLS,Mathematics,7,GENDER,Male,1254.16,232.0,0.4926,208.0,0.4416,31.0,0.0658,470.0,35.0,0.0693,2025-07-11,,,2021
DI,2020-2021,77,27,0,PAPILLION LA VISTA COMMUNITY SCHOOLS,Mathematics,8,GENDER,Female,1268.67,174.0,0.4915,161.0,0.4548,19.0,0.0537,354.0,28.0,0.0733,2025-07-11,,,2021
DI,2020-2021,77,27,0,PAPILLION LA VISTA COMMUNITY SCHOOLS,Mathematics,8,GENDER,Male,1276.32,188.0,0.4487,189.0,0.4511,42.0,0.1002,418.0,40.0,0.0873,2025-07-11,,,2021
ST,2022-2023,0,0,0,STATE OF NEBRASKA,Mathematics,3,GENDER,Female,1185.02,5290.0,0.46,5053.0,0.44,1196.0,0.1,11539.0,8.0,0.0007,2023-11-20,,,2023
ST,2022-2023,0,0,0,STATE OF NEBRASKA,Mathematics,3,GENDER,Male,1201.08,4658.0,0.39,5494.0,0.46,1878.0,0.16,12030.0,28.0,0.0023,2023-11-20,,,2023
ST,2021-2022,0,0,0,STATE OF NEBRASKA,Mathematics,11,GENDER,Male,182.41,,0.69,,0.31,,,,8.0,0.0567,2023-11-20,,,2022
ST,2021-2022,0,0,0,STATE OF NEBRASKA,Mathematics,11,GENDER,Female,170.36,,0.87,,0.13,,,,7.0,0.0795,2023-11-20,,,2022
ST,2022-2023,0,0,0,STATE OF NEBRASKA,Mathematics,11,GENDER,Male,188.37,92.0,0.59,49.0,0.32,14.0,0.09,155.0,9.0,0.0581,2023-11-20,,,2023
ST,2022-2023,0,0,0,STATE OF NEBRASKA,Mathematics,11,GENDER,Female,187.89,,0.59,,0.37,,,,2.0,0.0217,2023-11-20,,,2023
DI,2022-2023,1,3,0,KENESAW PUBLIC SCHOOLS,Mathematics,3,GENDER,Female,1209.31,,0.38,,0.62,,,,0.0,0.0,2023-11-20,,,2023
DI,2022-2023,1,3,0,KENESAW PUBLIC SCHOOLS,Mathematics,3,GENDER,Male,1209.8,,0.5,,,,,,0.0,0.0,2023-11-20,,,2023
DI,2021-2022,1,3,0,KENESAW PUBLIC SCHOOLS,Mathematics,4,GENDER,Male,1207.0,,0.7,,,,,,0.0,0.0,2023-11-20,,,2022
